DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2012-06-15T01:14:07.520+00:00,5.719,126.354,41.4,5.7,mww,473,21,,1.07,pde,pde20120615011407520_41,1363392740082
2012-06-15T03:05:01.420+00:00,-20.140,-176.853,436.5,4.3,mb,16,163,,1.16,pde,pde20120615030501420_436,1363392740146
2012-06-15T03:33:02.770+00:00,-16.288,-69.574,174.9,4.3,mb,98,86,,0.99,pde,pde20120615033302770_174,1363392740200
2012-06-15T03:41:32.590+00:00,6.012,127.399,35.0,4.2,mb,12,189,,0.95,pde,pde20120615034132590_35,1363392740215
2012-06-15T05:09:46.800+00:00,37.030,141.338,40.5,4.4,mb,65,111,,0.79,pde,pde20120615050946800_40,1363392740219
2012-06-15T05:12:16.860+00:00,-5.260,102.631,47.7,4.5,mb,52,122,,0.98,pde,pde20120615051216860_47,1363392740229
2012-06-15T05:43:13.000+00:00,-38.188,-74.702,22.3,4.7,mb,141,79,,,pde,pde20120615054313000_22,1363392740239
2012-06-15T06:53:34.600+00:00,15.751,-95.083,18.0,4.3,mb,135,112,,,pde,pde20120615065334600_18,1363392740254
2012-06-15T06:59:21.000+00:00,6.803,-73.146,150.6,4.4,mb,65,34,,,pde,pde20120615065921000_150,1363392740267
2012-06-15T07:31:51.690+00:00,38.224,141.735,61.4,4.7,mb,285,61,,0.72,pde,pde20120615073151690_61,1363392740337
2012-06-15T08:43:32.720+00:00,-3.381,146.309,35.7,5.4,mwc,145,35,,0.98,pde,pde20120615084332720_35,1363392740476
2012-06-15T09:35:21.530+00:00,45.346,147.733,166.7,4.8,mb,357,77,,0.75,pde,pde20120615093521530_166,1363392740489
2012-06-15T09:36:20.150+00:00,30.143,69.283,10.0,4.1,mb,27,114,,1.11,pde,pde20120615093620150_10,1363392740531
2012-06-15T11:04:22.210+00:00,6.606,123.290,633.4,4.6,mb,35,76,,0.85,pde,pde20120615110422210_633,1363392740535
2012-06-15T12:10:31.900+00:00,16.059,-98.705,16.1,4.0,md,4,242,,,pde,pde20120615121031900_16,1363392740539
2012-06-15T13:04:43.340+00:00,1.424,125.762,58.1,4.3,mb,24,140,,0.77,pde,pde20120615130443340_58,1363392740540
2012-06-15T14:12:18.900+00:00,27.963,-112.108,9.1,4.2,md,16,113,,,pde,pde20120615141218900_9,1363392740569
2012-06-15T18:10:01.290+00:00,17.694,119.699,24.1,4.2,mb,25,117,,0.75,pde,pde20120615181001290_24,1363392740591
2012-06-15T18:27:26.230+00:00,39.001,143.225,38.0,4.7,mb,82,100,,1.22,pde,pde20120615182726230_38,1363392740594
2012-06-15T20:14:13.320+00:00,-11.063,162.918,46.7,4.5,mb,16,148,,0.89,pde,pde20120615201413320_46,1363392740731
2012-06-15T21:14:49.030+00:00,-36.506,177.583,195.7,4.5,mb,109,166,,,pde,pde20120615211449030_195,1363392740734
2012-06-15T22:08:58.330+00:00,1.352,127.103,35.0,4.2,mb,25,64,,0.81,pde,pde20120615220858330_35,1363392740747
2012-06-15T22:18:27.000+00:00,51.474,-176.647,38.7,4.6,mb,248,106,,,pde,pde20120615221827000_38,1363392740781
2012-06-15T22:59:31.510+00:00,2.308,96.260,47.6,4.3,mb,18,178,,0.61,pde,pde20120615225931510_47,1363392740831
2012-06-16T00:09:58.840+00:00,20.815,121.489,35.0,4.0,mb,21,133,,0.98,pde,pde20120616000958840_35,1363392740833
2012-06-16T00:19:38.640+00:00,-2.213,-76.200,42.6,4.8,mb,152,77,,0.97,pde,pde20120616001938640_42,1363392740883
2012-06-16T00:21:28.750+00:00,2.168,128.775,35.0,4.2,mb,17,90,,0.71,pde,pde20120616002128750_35,1363392740899
2012-06-16T00:59:00.640+00:00,1.866,93.558,25.8,4.4,mb,15,190,,0.42,pde,pde20120616005900640_25,1363392740901
2012-06-16T01:34:17.280+00:00,-21.311,-174.732,10.0,4.4,mb,27,130,,0.76,pde,pde20120616013417280_10,1363392740903
2012-06-16T02:47:00.190+00:00,5.829,126.647,35.0,4.3,mb,31,97,,0.97,pde,pde20120616024700190_35,1363392740915
2012-06-16T03:07:05.160+00:00,-28.847,-178.289,231.3,4.4,mb,38,72,,1.10,pde,pde20120616030705160_231,1363392740947
2012-06-16T04:31:09.350+00:00,-55.550,-124.333,10.0,4.4,mb,30,49,,0.87,pde,pde20120616043109350_10,1363392740956
2012-06-16T06:04:44.580+00:00,-32.011,-179.113,157.2,4.6,mb,39,68,,1.38,pde,pde20120616060444580_157,1363392740970
2012-06-16T06:13:06.090+00:00,45.973,150.363,126.4,4.3,mb,137,122,,0.79,pde,pde20120616061306090_126,1363392740974
2012-06-16T10:36:48.000+00:00,-14.000,-76.140,56.0,4.2,ml,7,181,,,pde,pde20120616103648000_56,1363392741023
2012-06-16T11:40:15.000+00:00,-34.847,-72.682,30.2,4.1,ml,10,167,,,pde,pde20120616114015000_30,1363392741044
2012-06-16T13:05:26.880+00:00,20.632,145.401,77.3,5.1,mb,271,42,,0.72,pde,pde20120616130526880_77,1363392741058
2012-06-16T15:06:32.740+00:00,52.514,-172.506,197.0,4.2,mb,50,177,,,pde,pde20120616150632740_197,1363392741088
2012-06-16T18:30:31.250+00:00,1.200,126.875,76.2,4.4,mb,46,68,,1.05,pde,pde20120616183031250_76,1363392741093
2012-06-16T19:16:17.890+00:00,-33.295,-178.290,56.4,4.9,mb,69,162,,1.26,pde,pde20120616191617890_56,1363392741100
2012-06-16T19:23:57.830+00:00,29.086,52.984,10.0,4.2,mb,74,63,,1.11,pde,pde20120616192357830_10,1363392741107
2012-06-16T19:46:35.910+00:00,-11.119,165.153,36.5,4.7,mb,35,86,,1.03,pde,pde20120616194635910_36,1363392741114
2012-06-16T19:58:17.500+00:00,-15.829,166.052,57.1,4.5,mb,22,115,,1.52,pde,pde20120616195817500_57,1363392741118
2012-06-16T20:35:14.440+00:00,-3.479,-77.555,33.1,4.5,mb,72,125,,0.95,pde,pde20120616203514440_33,1363392741120
2012-06-16T22:04:07.660+00:00,17.941,147.715,53.6,4.4,mb,20,90,,0.81,pde,pde20120616220407660_53,1363392741190
2012-06-16T22:18:47.470+00:00,15.593,119.563,28.0,5.9,mww,420,12,,1.09,pde,pde20120616221847470_28,1363392741197
2012-06-16T22:40:29.940+00:00,-5.069,134.042,11.7,4.3,mb,23,66,,1.21,pde,pde20120616224029940_11,1363392741296
2012-06-16T23:25:25.910+00:00,-55.626,-35.393,8.3,4.6,mb,46,95,,1.14,pde,pde20120616232525910_8,1363392741299
2012-06-17T00:20:39.700+00:00,6.088,126.984,63.3,4.3,mb,23,119,,0.70,pde,pde20120617002039700_63,1363392742151
2012-06-17T00:29:40.950+00:00,-21.974,-178.849,589.2,4.6,mb,35,124,,0.67,pde,pde20120617002940950_589,1363392742701
2012-06-17T01:39:25.280+00:00,-30.963,-179.013,10.0,4.3,mb,13,137,,1.05,pde,pde20120617013925280_10,1363392742752
2012-06-17T03:12:07.710+00:00,-6.488,-80.756,44.2,4.3,mb,32,69,,0.93,pde,pde20120617031207710_44,1363392742775
2012-06-17T03:43:10.050+00:00,-8.511,160.356,50.8,5.7,mww,535,15,,0.79,pde,pde20120617034310050_50,1363392742838
2012-06-17T04:00:31.960+00:00,-33.233,-179.044,35.0,4.0,mb,11,196,,0.55,pde,pde20120617040031960_35,1363392743265
2012-06-17T05:18:33.530+00:00,52.743,160.654,43.4,4.5,mb,20,148,,1.13,pde,pde20120617051833530_43,1363392743291
2012-06-17T06:38:08.370+00:00,-17.905,-176.674,10.0,4.8,mb,123,99,,1.34,pde,pde20120617063808370_10,1363392743340
2012-06-17T07:13:16.170+00:00,36.148,139.958,58.0,4.6,mb,87,109,,0.85,pde,pde20120617071316170_58,1363392743409
2012-06-17T09:01:52.450+00:00,23.647,121.574,6.9,5.0,mb,160,38,,0.86,pde,pde20120617090152450_6,1363392743445
2012-06-17T09:07:53.240+00:00,23.594,121.599,10.0,4.6,mb,58,102,,0.94,pde,pde20120617090753240_10,1363392743515
2012-06-17T09:09:37.190+00:00,23.606,121.632,10.0,4.4,mb,48,100,,0.82,pde,pde20120617090937190_10,1363392743553
2012-06-17T12:36:10.500+00:00,16.605,-98.513,10.6,4.0,md,7,207,,,pde,pde20120617123610500_10,1363392743678
2012-06-17T12:38:45.710+00:00,-15.348,-172.954,23.7,4.6,mb,112,99,,0.75,pde,pde20120617123845710_23,1363392743698
2012-06-17T12:53:49.230+00:00,53.436,-165.676,25.6,4.6,mb,197,127,,,pde,pde20120617125349230_25,1363392743736
2012-06-17T13:19:39.010+00:00,-55.692,-27.359,27.7,4.1,mb,7,127,,0.14,pde,pde20120617131939010_27,1363392743792
2012-06-17T14:34:19.910+00:00,43.669,-28.801,10.0,4.7,mb,89,31,,0.71,pde,pde20120617143419910_10,1363392743866
2012-06-17T16:09:51.800+00:00,35.910,22.091,54.2,4.0,mw,54,61,,1.14,pde,pde20120617160951800_54,1363392743895
2012-06-17T16:20:19.020+00:00,39.201,143.026,33.4,4.2,mb,23,156,,1.06,pde,pde20120617162019020_33,1363392743937
2012-06-17T17:26:26.940+00:00,-20.588,-174.311,10.0,5.3,mb,291,33,,0.85,pde,pde20120617172626940_10,1363392743963
2012-06-17T17:40:48.950+00:00,41.652,-29.337,10.0,4.6,mb,25,64,,1.05,pde,pde20120617174048950_10,1363392744055
2012-06-17T18:49:15.150+00:00,1.196,126.826,126.6,4.5,mb,33,86,,1.27,pde,pde20120617184915150_126,1363392744083
2012-06-17T18:49:15.880+00:00,-9.243,-75.477,10.6,4.3,mb,31,93,,0.72,pde,pde20120617184915880_10,1363392744091
2012-06-17T19:20:42.700+00:00,40.540,21.640,24.0,4.6,mb,94,22,,,pde,pde20120617192042700_24,1363392744102
2012-06-17T20:06:01.530+00:00,-32.922,-178.317,10.0,4.5,mb,28,123,,0.98,pde,pde20120617200601530_10,1363392744139
2012-06-17T20:22:38.000+00:00,-31.739,-69.678,4.0,4.2,md,13,106,,,pde,pde20120617202238000_4,1363392744146
2012-06-17T20:32:20.590+00:00,38.919,141.831,36.0,6.3,mww,627,23,,0.94,pde,pde20120617203220590_36,1363392744151
2012-06-17T22:06:43.400+00:00,52.827,160.888,35.0,4.6,mb,33,72,,1.23,pde,pde20120617220643400_35,1363392744314
2012-06-17T22:36:03.830+00:00,-7.564,128.867,139.7,4.7,mb,22,79,,0.97,pde,pde20120617223603830_139,1363392744322
2012-06-17T23:18:55.380+00:00,10.922,125.350,35.0,4.5,mb,17,142,,0.93,pde,pde20120617231855380_35,1363392744354
2012-06-17T23:32:07.430+00:00,42.444,-29.110,10.0,4.6,mb,111,113,,1.09,pde,pde20120617233207430_10,1363392744394
2012-06-17T23:43:53.230+00:00,-57.124,-26.603,130.4,5.1,mb,83,55,,0.95,pde,pde20120617234353230_130,1363392744441
2012-06-18T00:02:40.650+00:00,41.840,-29.151,10.0,5.0,mb,325,22,,0.82,pde,pde20120618000240650_10,1363392744477
2012-06-18T02:27:14.440+00:00,52.853,160.328,53.9,4.4,mb,51,131,,1.02,pde,pde20120618022714440_53,1363392744658
2012-06-18T02:53:14.500+00:00,14.324,-93.137,21.3,4.8,mb,334,81,,,pde,pde20120618025314500_21,1363392744667
2012-06-18T03:17:33.010+00:00,51.629,-173.742,37.8,4.7,mb,245,107,,,pde,pde20120618031733010_37,1363392744730
2012-06-18T03:36:19.890+00:00,14.442,-93.281,19.8,4.2,mb,59,164,,,pde,pde20120618033619890_19,1363392744859
2012-06-18T03:52:24.470+00:00,-37.458,51.122,10.0,4.8,mb,93,54,,0.83,pde,pde20120618035224470_10,1363392744896
2012-06-18T03:55:18.230+00:00,-37.418,51.137,12.8,4.8,mb,63,97,,0.84,pde,pde20120618035518230_12,1363392744913
2012-06-18T03:58:10.020+00:00,52.846,160.413,47.2,4.5,mb,124,105,,1.09,pde,pde20120618035810020_47,1363392744924
2012-06-18T04:11:45.570+00:00,52.787,160.699,25.1,4.5,mb,64,113,,0.96,pde,pde20120618041145570_25,1363392744950
2012-06-18T04:31:34.240+00:00,38.981,110.582,10.0,4.3,mb,29,80,,0.64,pde,pde20120618043134240_10,1363392745025
2012-06-18T04:51:39.870+00:00,52.838,160.627,31.0,4.5,mb,57,118,,1.00,pde,pde20120618045139870_31,1363392745030
2012-06-18T04:57:44.100+00:00,52.785,160.543,41.7,4.5,mb,77,120,,0.94,pde,pde20120618045744100_41,1363392745082
2012-06-18T05:11:32.520+00:00,48.084,130.749,10.0,4.5,mb,86,55,,1.17,pde,pde20120618051132520_10,1363392745093
2012-06-18T05:20:36.370+00:00,52.865,160.497,36.9,4.4,mb,71,119,,1.00,pde,pde20120618052036370_36,1363392745105
2012-06-18T05:36:26.800+00:00,14.079,-93.119,16.4,4.1,md,4,312,,,pde,pde20120618053626800_16,1363392745116
2012-06-18T06:08:17.120+00:00,40.321,143.153,35.0,4.4,mb,25,156,,1.42,pde,pde20120618060817120_35,1363392745118
2012-06-18T06:28:50.790+00:00,-6.309,154.419,91.9,4.8,mb,74,37,,0.81,pde,pde20120618062850790_91,1363392745128
2012-06-18T07:43:25.850+00:00,-8.303,-74.131,161.7,4.1,mb,21,94,,1.37,pde,pde20120618074325850_161,1363392745151
2012-06-18T07:46:23.000+00:00,-36.692,-75.280,29.7,4.2,mb,23,121,,,pde,pde20120618074623000_29,1363392745155
2012-06-18T08:29:04.440+00:00,-33.009,-68.496,22.8,5.3,mb,447,36,,0.73,pde,pde20120618082904440_22,1363392745163
2012-06-18T08:52:48.030+00:00,41.753,-29.260,10.0,4.7,mb,89,116,,0.86,pde,pde20120618085248030_10,1363392745249
2012-06-18T12:46:39.170+00:00,2.061,129.345,26.7,4.6,mb,46,64,,0.63,pde,pde20120618124639170_26,1363392745270
2012-06-18T12:50:42.630+00:00,2.035,129.203,36.2,5.1,mb,152,51,,0.71,pde,pde20120618125042630_36,1363392745278
2012-06-18T13:34:50.450+00:00,-1.029,-78.671,35.0,4.9,mb,182,87,,1.18,pde,pde20120618133450450_35,1363392745303
2012-06-18T14:01:19.900+00:00,-10.589,113.655,66.0,4.2,mb,21,112,,0.93,pde,pde20120618140119900_66,1363392745328
2012-06-18T14:04:43.950+00:00,-33.211,179.560,250.0,4.8,mb,120,43,,1.03,pde,pde20120618140443950_250,1363392745332
2012-06-18T14:44:31.380+00:00,-19.335,167.934,35.0,4.3,mb,14,145,,0.94,pde,pde20120618144431380_35,1363392745356
2012-06-18T14:59:26.130+00:00,-44.467,166.812,5.0,4.1,ml,20,230,,,pde,pde20120618145926130_5,1363392745368
2012-06-18T15:54:07.200+00:00,1.194,126.748,35.0,4.0,mb,11,157,,0.22,pde,pde20120618155407200_35,1363392745371
2012-06-18T15:58:26.910+00:00,1.253,91.782,10.0,4.2,mb,14,175,,0.57,pde,pde20120618155826910_10,1363392745374
2012-06-18T17:07:29.950+00:00,39.045,144.727,35.0,4.8,mb,23,137,,0.99,pde,pde20120618170729950_35,1363392745377
2012-06-18T18:04:00.320+00:00,-5.579,152.165,40.0,4.8,mb,20,89,,0.49,pde,pde20120618180400320_40,1363392745393
2012-06-18T18:13:52.960+00:00,0.014,123.312,161.3,4.8,mb,126,29,,1.05,pde,pde20120618181352960_161,1363392745431
2012-06-18T18:23:22.220+00:00,32.589,-39.966,10.0,4.4,mb,11,86,,0.68,pde,pde20120618182322220_10,1363392745467
2012-06-18T20:14:55.380+00:00,86.386,41.025,10.0,5.0,mb,72,52,,0.81,pde,pde20120618201455380_10,1363392745472
2012-06-18T22:09:50.430+00:00,39.257,6.346,10.0,4.5,mb,172,40,,1.27,pde,pde20120618220950430_10,1363392745486
2012-06-18T22:18:54.920+00:00,19.279,-108.487,10.0,4.1,mb,78,201,,1.20,pde,pde20120618221854920_10,1363392745517
2012-06-18T22:55:35.390+00:00,-35.454,-107.309,10.0,4.3,mb,16,155,,0.82,pde,pde20120618225535390_10,1363392745603
2012-06-19T00:28:56.180+00:00,-14.628,167.518,55.6,4.5,mb,41,41,,1.38,pde,pde20120619002856180_55,1363392745682
2012-06-19T00:31:23.990+00:00,-0.720,-12.895,10.0,4.2,mb,18,121,,0.93,pde,pde20120619003123990_10,1363392745691
2012-06-19T00:36:18.310+00:00,-16.394,-174.621,10.0,4.6,mb,84,75,,1.38,pde,pde20120619003618310_10,1363392745695
2012-06-19T00:47:24.360+00:00,-47.285,-12.509,10.0,4.6,mb,19,97,,1.02,pde,pde20120619004724360_10,1363392745706
2012-06-19T01:46:13.420+00:00,39.142,29.156,9.3,4.6,mb,173,46,,,pde,pde20120619014613420_9,1363392745709
2012-06-19T01:48:00.200+00:00,34.370,25.040,40.0,4.6,mb,111,63,,,pde,pde20120619014800200_40,1363392745768
2012-06-19T02:33:24.170+00:00,-32.897,-178.084,10.0,4.5,mb,23,163,,1.40,pde,pde20120619023324170_10,1363392745804
2012-06-19T04:04:19.700+00:00,35.873,140.920,35.0,4.3,mb,27,127,,1.02,pde,pde20120619040419700_35,1363392745819
2012-06-19T04:27:57.350+00:00,-2.921,100.990,55.7,5.1,mb,188,64,,1.04,pde,pde20120619042757350_55,1363392745824
2012-06-19T04:37:34.900+00:00,-20.552,-178.624,615.5,5.0,mb,399,38,,0.88,pde,pde20120619043734900_615,1363392745865
2012-06-19T04:45:58.590+00:00,-32.993,-178.421,10.0,4.4,mb,23,161,,0.93,pde,pde20120619044558590_10,1363392745972
2012-06-19T05:33:49.180+00:00,-32.831,-178.137,10.0,4.3,mb,37,132,,1.24,pde,pde20120619053349180_10,1363392746021
2012-06-19T06:51:52.870+00:00,14.383,144.242,10.0,4.4,mb,25,91,,0.67,pde,pde20120619065152870_10,1363392746041
2012-06-19T07:54:15.520+00:00,-32.681,-178.123,10.0,4.4,mb,24,133,,0.70,pde,pde20120619075415520_10,1363392746136
2012-06-19T08:56:19.370+00:00,-24.050,-66.670,222.7,4.1,mb,14,149,,1.81,pde,pde20120619085619370_222,1363392746140
2012-06-19T10:53:29.000+00:00,-38.304,146.200,10.0,5.2,mb,178,43,,,pde,pde20120619105329000_10,1363392746157
2012-06-19T11:41:32.490+00:00,-22.512,-66.993,187.3,4.5,mb,61,44,,1.05,pde,pde20120619114132490_187,1363392746193
2012-06-19T12:34:25.230+00:00,-34.681,-178.824,22.9,4.5,mb,15,173,,0.94,pde,pde20120619123425230_22,1363392746237
2012-06-19T12:40:08.720+00:00,-11.400,66.399,10.0,4.6,mb,92,112,,0.78,pde,pde20120619124008720_10,1363392746241
2012-06-19T12:45:07.870+00:00,13.174,145.100,43.0,4.2,mb,29,71,,1.32,pde,pde20120619124507870_43,1363392746250
2012-06-19T13:00:35.900+00:00,1.229,97.170,35.0,4.3,mb,13,214,,0.56,pde,pde20120619130035900_35,1363392746254
2012-06-19T13:40:57.260+00:00,43.443,-127.273,10.0,5.2,mb,462,92,,0.92,pde,pde20120619134057260_10,1363392746272
2012-06-19T14:00:07.610+00:00,28.728,76.685,10.0,4.1,mb,33,98,,1.12,pde,pde20120619140007610_10,1363392746331
2012-06-19T14:02:23.790+00:00,-4.583,152.950,70.1,4.7,mb,94,71,,0.84,pde,pde20120619140223790_70,1363392746341
2012-06-19T15:56:32.530+00:00,53.351,171.619,14.0,6.0,mww,760,21,,0.75,pde,pde20120619155632530_14,1363392746361
2012-06-19T17:26:45.270+00:00,1.247,126.913,83.7,4.8,mb,76,64,,0.99,pde,pde20120619172645270_83,1363392746525
2012-06-19T17:51:43.400+00:00,-33.162,-177.602,44.7,4.5,mb,15,151,,1.16,pde,pde20120619175143400_44,1363392746539
2012-06-19T18:09:16.940+00:00,-62.018,164.451,10.0,4.7,mb,27,153,,1.45,pde,pde20120619180916940_10,1363392746545
2012-06-19T18:35:35.600+00:00,32.124,132.107,41.7,4.8,mb,60,65,,0.96,pde,pde20120619183535600_41,1363392746551
2012-06-19T18:39:00.860+00:00,-40.588,44.721,13.9,4.9,mb,93,45,,0.85,pde,pde20120619183900860_13,1363392746599
2012-06-19T19:28:50.590+00:00,5.933,125.979,127.0,4.5,mb,28,85,,0.84,pde,pde20120619192850590_127,1363392746693
2012-06-19T20:14:05.720+00:00,23.647,70.252,28.6,5.0,mb,192,88,,1.01,pde,pde20120619201405720_28,1363392746738
2012-06-19T20:56:41.420+00:00,53.351,171.701,11.9,5.6,mww,664,51,,0.71,pde,pde20120619205641420_11,1363392746833
2012-06-19T21:13:38.900+00:00,-2.899,99.819,35.0,4.7,mb,79,175,,1.07,pde,pde20120619211338900_35,1363392747147
2012-06-19T22:28:47.300+00:00,37.660,141.686,35.0,4.8,mb,207,129,,0.96,pde,pde20120619222847300_35,1363392747238
2012-06-19T22:31:36.190+00:00,56.829,-34.424,10.0,4.0,mb,30,131,,1.17,pde,pde20120619223136190_10,1363392748032
2012-06-20T00:41:44.430+00:00,-0.727,133.281,14.0,5.3,mwb,178,23,,0.94,pde,pde20120620004144430_14,1363392748342
2012-06-20T01:55:39.060+00:00,-36.448,-179.920,89.0,4.3,ml,36,177,,,pde,pde20120620015539060_89,1363392748441
2012-06-20T04:50:31.830+00:00,52.986,170.458,9.4,4.6,mb,105,115,,1.03,pde,pde20120620045031830_9,1363392748580
2012-06-20T05:35:55.370+00:00,-19.360,168.156,10.0,4.8,mb,24,156,,1.20,pde,pde20120620053555370_10,1363392748592
2012-06-20T06:33:20.790+00:00,-28.502,-70.480,71.2,4.7,mb,79,114,,1.17,pde,pde20120620063320790_71,1363392748595
2012-06-20T09:59:04.590+00:00,-4.928,103.194,69.5,5.2,mwb,260,17,,0.95,pde,pde20120620095904590_69,1363392748608
2012-06-20T11:12:22.960+00:00,1.289,97.031,32.2,4.5,mb,30,164,,0.41,pde,pde20120620111222960_32,1363392748640
2012-06-20T12:31:29.400+00:00,2.248,-76.354,158.4,4.7,mb,282,73,,0.92,pde,pde20120620123129400_158,1363392748644
2012-06-20T13:46:34.620+00:00,36.559,71.045,153.1,4.2,mb,18,104,,0.89,pde,pde20120620134634620_153,1363392748671
2012-06-20T14:10:26.200+00:00,16.177,-95.966,10.0,4.0,md,5,200,,,pde,pde20120620141026200_10,1363392748674
2012-06-20T14:36:11.670+00:00,27.468,-111.594,10.0,4.1,md,7,183,,1.51,pde,pde20120620143611670_10,1363392748675
2012-06-20T14:46:52.130+00:00,49.258,155.719,58.2,4.5,mb,47,162,,1.02,pde,pde20120620144652130_58,1363392748960
2012-06-20T15:05:54.700+00:00,34.941,73.620,41.0,4.3,mb,51,72,,1.00,pde,pde20120620150554700_41,1363392749000
2012-06-20T15:54:17.520+00:00,1.317,127.163,82.2,4.3,mb,34,106,,0.79,pde,pde20120620155417520_82,1363392749006
2012-06-20T17:38:31.890+00:00,6.470,-74.011,57.6,4.2,mb,36,59,,0.63,pde,pde20120620173831890_57,1363392749017
2012-06-20T19:18:31.150+00:00,4.271,126.691,92.1,4.7,mb,96,50,,1.06,pde,pde20120620191831150_92,1363392749023
2012-06-20T20:07:07.480+00:00,53.422,-35.329,10.0,4.6,mb,19,137,,0.76,pde,pde20120620200707480_10,1363392749032
2012-06-20T21:29:19.680+00:00,-3.732,101.840,35.0,4.3,mb,23,174,,0.75,pde,pde20120620212919680_35,1363392749035
2012-06-20T21:55:53.810+00:00,0.102,123.426,142.3,5.4,mb,391,17,,0.95,pde,pde20120620215553810_142,1363392749048
2012-06-20T23:20:56.030+00:00,-8.700,156.998,10.0,5.4,mwc,190,33,,1.18,pde,pde20120620232056030_10,1363392749129
2012-06-20T23:56:34.020+00:00,36.986,140.972,51.6,4.5,mb,149,105,,0.80,pde,pde20120620235634020_51,1363392749156
2012-06-21T02:00:02.520+00:00,39.339,143.333,29.6,4.7,mb,126,132,,1.09,pde,pde20120621020002520_29,1363392749208
2012-06-21T02:00:26.850+00:00,26.670,66.133,42.5,4.4,mb,83,97,,1.10,pde,pde20120621020026850_42,1363392749218
2012-06-21T03:25:54.520+00:00,-38.028,176.380,163.9,4.5,mb,41,49,,,pde,pde20120621032554520_163,1363392749397
2012-06-21T03:32:12.240+00:00,12.560,143.819,35.0,4.9,mb,104,87,,1.00,pde,pde20120621033212240_35,1363392749404
2012-06-21T03:34:45.000+00:00,-37.702,-73.870,29.1,4.1,ml,10,200,,,pde,pde20120621033445000_29,1363392749414
2012-06-21T03:43:04.100+00:00,12.558,143.869,35.0,4.9,mb,141,45,,1.00,pde,pde20120621034304100_35,1363392749416
2012-06-21T05:18:18.000+00:00,-25.442,-69.770,73.2,4.2,mb,19,147,,,pde,pde20120621051818000_73,1363392749429
2012-06-21T05:18:40.920+00:00,-25.834,179.732,494.9,4.7,mb,156,54,,0.86,pde,pde20120621051840920_494,1363392749432
2012-06-21T06:57:13.410+00:00,12.581,143.968,35.0,4.7,mb,24,95,,0.88,pde,pde20120621065713410_35,1363392749552
2012-06-21T08:09:54.100+00:00,-58.692,-24.926,35.0,4.7,mb,27,94,,0.91,pde,pde20120621080954100_35,1363392749639
2012-06-21T08:47:52.170+00:00,-7.947,107.836,72.4,4.1,mb,24,197,,0.94,pde,pde20120621084752170_72,1363392749644
2012-06-21T09:24:22.000+00:00,-35.523,-72.223,28.4,4.5,mb,35,144,,,pde,pde20120621092422000_28,1363392749774
2012-06-21T10:00:00.250+00:00,-3.143,103.001,201.8,4.2,mb,51,51,,0.93,pde,pde20120621100000250_201,1363392749806
2012-06-21T10:51:36.500+00:00,12.338,-88.061,55.0,4.3,mb,84,103,,1.24,pde,pde20120621105136500_55,1363392749847
2012-06-21T11:40:34.810+00:00,2.700,128.278,115.8,5.0,mb,141,36,,0.94,pde,pde20120621114034810_115,1363392749857
2012-06-21T11:52:29.180+00:00,-2.980,129.936,43.2,4.1,mb,44,63,,1.00,pde,pde20120621115229180_43,1363392749874
2012-06-21T12:22:19.250+00:00,2.709,123.060,468.0,4.7,mb,108,63,,0.72,pde,pde20120621122219250_468,1363392749879
2012-06-21T15:30:57.460+00:00,-3.966,136.501,8.5,4.7,mb,40,45,,0.84,pde,pde20120621153057460_8,1363392749890
2012-06-21T16:22:46.000+00:00,-20.469,-69.061,95.1,4.6,mb,120,95,,,pde,pde20120621162246000_95,1363392749894
2012-06-21T17:13:30.380+00:00,-25.342,-179.697,458.8,4.5,mb,15,126,,1.31,pde,pde20120621171330380_458,1363392749968
2012-06-21T17:32:17.400+00:00,13.953,-93.215,17.0,4.3,mb,26,200,,,pde,pde20120621173217400_17,1363392749971
2012-06-21T18:23:56.040+00:00,13.095,146.798,43.5,4.8,mb,21,99,,0.82,pde,pde20120621182356040_43,1363392750004
2012-06-21T19:01:08.070+00:00,6.379,126.838,130.5,4.6,mb,22,97,,0.89,pde,pde20120621190108070_130,1363392750009
2012-06-21T19:53:05.900+00:00,-32.813,-178.259,10.0,4.8,mb,14,226,,0.67,pde,pde20120621195305900_10,1363392750017
2012-06-21T20:32:46.580+00:00,39.380,143.364,10.0,5.2,mwb,312,91,,0.90,pde,pde20120621203246580_10,1363392750049
2012-06-21T20:44:05.420+00:00,-36.395,179.798,10.0,4.6,mb,15,200,,0.54,pde,pde20120621204405420_10,1363392750077
2012-06-21T21:23:20.730+00:00,-65.474,177.969,10.0,4.3,mb,15,73,,1.13,pde,pde20120621212320730_10,1363392750079
2012-06-21T21:45:50.700+00:00,16.935,-95.333,68.4,4.3,md,7,155,,,pde,pde20120621214550700_68,1363392750083
2012-06-21T21:56:46.340+00:00,-15.728,41.376,10.0,4.1,mb,16,90,,0.73,pde,pde20120621215646340_10,1363392750085
2012-06-21T22:17:11.030+00:00,-11.554,-76.665,92.1,4.6,mb,38,99,,0.99,pde,pde20120621221711030_92,1363392750090
2012-06-21T22:34:37.280+00:00,-17.963,-178.186,542.8,5.5,mwb,309,30,,1.09,pde,pde20120621223437280_542,1363392750094
